event_id,event_type,timestamp,amount,customer_id,failure_reason,attempt_count,days_since_last_attempt,customer_history_summary,total_past_payments,past_successful_payments,past_recovery_rate,archetype,did_recover,recovery_probability,recommended_action,policy_decision,executed_action,outcome,revenue_recovered,reasoning_text
758e171e-f36d-4d47-b964-b5b7fb9bcdcb,payment_failure,2026-07-31T18:11:02.541083+00:00,132418.66,cust_high_v_7086,card_declined,3,2.1,"{""total_past_payments"": 17, ""past_successful_payments"": 11, ""past_recovery_rate"": 0.6471}",17,11,0.6471,high_value_link_responder,1,0.9293,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,132418.66,"This is a high-value transaction of ₹132,418.66 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
26ae6bfe-14f5-42bf-a48b-54babd550071,checkout_abandonment,2026-08-19T04:42:32.446487+00:00,7416.85,cust_checko_2744,abandoned,2,0.28,"{""total_past_payments"": 4, ""past_successful_payments"": 1, ""past_recovery_rate"": 0.25}",4,1,0.25,checkout_abandoner,0,0.2028,REMINDER,BLOCKED: max_daily_contact_attempts_per_customer,STOP,NO_ACTION,0.0,"The customer abandoned checkout for an order worth ₹7,416.85 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
a36ecca3-5734-451a-aaaf-526a18e1868d,overdue_invoice,2026-08-02T09:05:28.089918+00:00,12913.01,cust_slow_b_8926,overdue,2,7.13,"{""total_past_payments"": 22, ""past_successful_payments"": 19, ""past_recovery_rate"": 0.8636}",22,19,0.8636,slow_but_reliable_payer,1,0.4547,REMINDER,APPROVED,REMINDER,SUCCESS,12913.01,"The invoice of ₹12,913.01 INR is overdue with 2 previous attempt(s). The customer has a solid historical recovery rate of 86.4%, indicating willingness to pay once notified. Sending a formal payment reminder notice is the most effective approach to prompt settlement."
e33133c7-d520-478d-92e2-c868bb3967c4,payment_failure,2026-08-21T06:37:35.406743+00:00,105246.06,cust_high_v_7400,insufficient_funds,2,2.9,"{""total_past_payments"": 21, ""past_successful_payments"": 14, ""past_recovery_rate"": 0.6667}",21,14,0.6667,high_value_link_responder,0,0.4392,PAYMENT_LINK,APPROVED,PAYMENT_LINK,FAILED,0.0,"This is a high-value transaction of ₹105,246.06 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
8a6a51bd-adc9-4cc6-a35b-6c86c01e567c,payment_failure,2026-07-30T06:53:10.399262+00:00,47725.65,cust_high_v_1612,network_error,1,0.56,"{""total_past_payments"": 30, ""past_successful_payments"": 21, ""past_recovery_rate"": 0.7}",30,21,0.7,high_value_link_responder,1,0.1202,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,47725.65,"This is a high-value transaction of ₹47,725.65 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
02eb8323-b40a-4673-8832-2d725c0595c1,payment_failure,2026-07-25T23:23:03.838582+00:00,1852.72,cust_reliab_3638,network_error,1,1.78,"{""total_past_payments"": 19, ""past_successful_payments"": 18, ""past_recovery_rate"": 0.9474}",19,18,0.9474,reliable_temporary_glitch,0,0.9644,RETRY,APPROVED,RETRY,FAILED,0.0,The failure reason 'network_error' appears transient with an estimated recovery probability of 99.2%. The customer maintains a healthy historical success rate of 94.7% across 19 past payments. An automated payment gateway retry within standard cooldown limits is recommended.
87ae418e-377f-4cb2-a994-b233ba23ddfa,subscription_failure,2026-07-29T11:18:47.209467+00:00,3690.35,cust_chroni_8059,expired_card,4,3.03,"{""total_past_payments"": 13, ""past_successful_payments"": 3, ""past_recovery_rate"": 0.2308}",13,3,0.2308,chronic_failer,1,0.0267,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (0.7%), indicating high likelihood of permanent failure. Given 4 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
c486386d-4d3f-4014-b18b-58b7e90309b9,overdue_invoice,2026-08-14T08:34:17.529579+00:00,99730.85,cust_slow_b_9151,overdue,3,6.87,"{""total_past_payments"": 8, ""past_successful_payments"": 7, ""past_recovery_rate"": 0.875}",8,7,0.875,slow_but_reliable_payer,0,0.9384,REMINDER,APPROVED,REMINDER,FAILED,0.0,"The invoice of ₹99,730.85 INR is overdue with 3 previous attempt(s). The customer has a solid historical recovery rate of 87.5%, indicating willingness to pay once notified. Sending a formal payment reminder notice is the most effective approach to prompt settlement."
cb062fd8-084d-4559-9b50-dc5983f74baf,overdue_invoice,2026-07-28T14:36:55.460299+00:00,90562.14,cust_slow_b_5843,insufficient_funds,2,7.35,"{""total_past_payments"": 14, ""past_successful_payments"": 10, ""past_recovery_rate"": 0.7143}",14,10,0.7143,slow_but_reliable_payer,1,0.7615,REMINDER,APPROVED,REMINDER,SUCCESS,90562.14,"The invoice of ₹90,562.14 INR is overdue with 2 previous attempt(s). The customer has a solid historical recovery rate of 71.4%, indicating willingness to pay once notified. Sending a formal payment reminder notice is the most effective approach to prompt settlement."
d19cb1ff-1346-43be-aebe-50db213337c4,overdue_invoice,2026-08-18T20:29:10.082863+00:00,26126.76,cust_slow_b_8242,overdue,2,11.45,"{""total_past_payments"": 19, ""past_successful_payments"": 18, ""past_recovery_rate"": 0.9474}",19,18,0.9474,slow_but_reliable_payer,1,0.9411,REMINDER,APPROVED,REMINDER,SUCCESS,26126.76,"The invoice of ₹26,126.76 INR is overdue with 2 previous attempt(s). The customer has a solid historical recovery rate of 94.7%, indicating willingness to pay once notified. Sending a formal payment reminder notice is the most effective approach to prompt settlement."
e1e737e6-a54c-4793-970e-7802742d068d,subscription_failure,2026-07-26T18:14:55.838911+00:00,3327.33,cust_chroni_6138,card_declined,4,3.64,"{""total_past_payments"": 18, ""past_successful_payments"": 5, ""past_recovery_rate"": 0.2778}",18,5,0.2778,chronic_failer,0,0.0385,ESCALATE,APPROVED,ESCALATE,PENDING,0.0,"Automated recovery has failed after 4 attempts for this transaction of ₹3,327.33 INR. With ML recovery probability estimated at 20.7%, automated retries have diminishing returns. Escalating to a human customer success representative is recommended for personalized outreach."
6c6366ba-e73c-4fc7-9aed-e4f20cc6b0fa,payment_failure,2026-08-13T15:29:43.571315+00:00,221995.7,cust_high_v_5011,network_error,3,0.61,"{""total_past_payments"": 25, ""past_successful_payments"": 15, ""past_recovery_rate"": 0.6}",25,15,0.6,high_value_link_responder,1,0.3831,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,221995.7,"This is a high-value transaction of ₹221,995.70 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
fe27a20f-cf95-4930-bf51-5d7aa4362649,checkout_abandonment,2026-08-04T10:14:05.658411+00:00,10311.73,cust_checko_6716,abandoned,1,1.29,"{""total_past_payments"": 7, ""past_successful_payments"": 4, ""past_recovery_rate"": 0.5714}",7,4,0.5714,checkout_abandoner,0,0.7819,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (20.0%), indicating high likelihood of permanent failure. Given 1 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
0c17eab2-4c80-46e8-9a81-a64518f85063,payment_failure,2026-08-07T14:02:13.308789+00:00,44310.07,cust_high_v_4268,insufficient_funds,3,0.77,"{""total_past_payments"": 17, ""past_successful_payments"": 14, ""past_recovery_rate"": 0.8235}",17,14,0.8235,high_value_link_responder,1,0.2913,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,44310.07,"This is a high-value transaction of ₹44,310.07 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
a3005651-dccf-4c30-afa6-11a9acc8149f,overdue_invoice,2026-07-30T07:00:22.175425+00:00,20289.38,cust_slow_b_3384,overdue,2,5.96,"{""total_past_payments"": 8, ""past_successful_payments"": 7, ""past_recovery_rate"": 0.875}",8,7,0.875,slow_but_reliable_payer,1,0.2525,REMINDER,APPROVED,REMINDER,SUCCESS,20289.38,"The invoice of ₹20,289.38 INR is overdue with 2 previous attempt(s). The customer has a solid historical recovery rate of 87.5%, indicating willingness to pay once notified. Sending a formal payment reminder notice is the most effective approach to prompt settlement."
694b0765-2c3d-4fb5-a0af-7a8b3458b96d,payment_failure,2026-08-03T11:57:19.621535+00:00,6014.13,cust_reliab_4465,network_error,2,1.6,"{""total_past_payments"": 40, ""past_successful_payments"": 35, ""past_recovery_rate"": 0.875}",40,35,0.875,reliable_temporary_glitch,1,0.994,RETRY,APPROVED,RETRY,SUCCESS,6014.13,The failure reason 'network_error' appears transient with an estimated recovery probability of 99.6%. The customer maintains a healthy historical success rate of 87.5% across 40 past payments. An automated payment gateway retry within standard cooldown limits is recommended.
e6cc152a-fcd1-40fc-b46f-e7244f2cb6b5,checkout_abandonment,2026-08-19T00:32:43.670357+00:00,1249.94,cust_checko_9597,abandoned,2,0.43,"{""total_past_payments"": 7, ""past_successful_payments"": 4, ""past_recovery_rate"": 0.5714}",7,4,0.5714,checkout_abandoner,1,0.1858,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (10.0%), indicating high likelihood of permanent failure. Given 2 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
78166893-ed4e-4364-9bc3-b7b13d2fcf24,payment_failure,2026-08-19T22:02:12.280029+00:00,90546.09,cust_slow_b_6722,overdue,2,13.55,"{""total_past_payments"": 13, ""past_successful_payments"": 10, ""past_recovery_rate"": 0.7692}",13,10,0.7692,slow_but_reliable_payer,1,0.9514,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,90546.09,"This is a high-value transaction of ₹90,546.09 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
927036cb-6396-489b-aea8-daa58027bcb8,subscription_failure,2026-08-08T10:14:48.182840+00:00,7318.26,cust_chroni_4253,insufficient_funds,6,5.94,"{""total_past_payments"": 19, ""past_successful_payments"": 5, ""past_recovery_rate"": 0.2632}",19,5,0.2632,chronic_failer,1,0.3106,ESCALATE,APPROVED,ESCALATE,PENDING,0.0,"Automated recovery has failed after 6 attempts for this transaction of ₹7,318.26 INR. With ML recovery probability estimated at 28.8%, automated retries have diminishing returns. Escalating to a human customer success representative is recommended for personalized outreach."
9f04b662-84df-4634-b02a-8cb34d46b128,subscription_failure,2026-08-11T19:38:37.443229+00:00,14802.34,cust_reliab_9182,insufficient_funds,2,0.13,"{""total_past_payments"": 39, ""past_successful_payments"": 38, ""past_recovery_rate"": 0.9744}",39,38,0.9744,reliable_temporary_glitch,0,0.7269,RETRY,APPROVED,RETRY,FAILED,0.0,The failure reason 'insufficient_funds' appears transient with an estimated recovery probability of 96.2%. The customer maintains a healthy historical success rate of 97.4% across 39 past payments. An automated payment gateway retry within standard cooldown limits is recommended.
eb1857a1-b80b-4486-8e73-3615b59a9e1f,payment_failure,2026-08-21T10:05:01.774925+00:00,126375.77,cust_high_v_2596,network_error,1,2.09,"{""total_past_payments"": 25, ""past_successful_payments"": 22, ""past_recovery_rate"": 0.88}",25,22,0.88,high_value_link_responder,1,0.6624,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,126375.77,"This is a high-value transaction of ₹126,375.77 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
c2f7f325-a364-43d4-9e2a-c50cd17a676f,subscription_failure,2026-07-31T15:17:24.018089+00:00,199236.49,cust_high_v_4131,card_declined,3,1.44,"{""total_past_payments"": 16, ""past_successful_payments"": 11, ""past_recovery_rate"": 0.6875}",16,11,0.6875,high_value_link_responder,1,0.5158,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,199236.49,"This is a high-value transaction of ₹199,236.49 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
5344a4fa-e295-4f66-bbc9-0491184f390f,subscription_failure,2026-07-25T15:08:22.740917+00:00,7780.24,cust_reliab_6762,network_error,1,1.43,"{""total_past_payments"": 39, ""past_successful_payments"": 35, ""past_recovery_rate"": 0.8974}",39,35,0.8974,reliable_temporary_glitch,1,0.9702,RETRY,APPROVED,RETRY,SUCCESS,7780.24,The failure reason 'network_error' appears transient with an estimated recovery probability of 99.4%. The customer maintains a healthy historical success rate of 89.7% across 39 past payments. An automated payment gateway retry within standard cooldown limits is recommended.
f092f6c4-640a-48ec-91ea-f6855a421045,checkout_abandonment,2026-07-29T13:52:21.962369+00:00,1759.54,cust_checko_3664,abandoned,1,1.48,"{""total_past_payments"": 5, ""past_successful_payments"": 1, ""past_recovery_rate"": 0.2}",5,1,0.2,checkout_abandoner,0,0.6835,REMINDER,APPROVED,REMINDER,FAILED,0.0,"The customer abandoned checkout for an order worth ₹1,759.54 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
5c37e446-c5fb-4e54-bbb0-48ecf289686e,checkout_abandonment,2026-08-13T00:47:32.520918+00:00,7615.35,cust_checko_1269,abandoned,1,2.99,"{""total_past_payments"": 1, ""past_successful_payments"": 0, ""past_recovery_rate"": 0.0}",1,0,0.0,checkout_abandoner,0,0.1417,REMINDER,APPROVED,REMINDER,FAILED,0.0,"The customer abandoned checkout for an order worth ₹7,615.35 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
3d185289-c8c5-4a77-b5d4-65206a5a2c43,payment_failure,2026-07-29T23:29:16.518617+00:00,233626.5,cust_high_v_1534,network_error,1,2.08,"{""total_past_payments"": 21, ""past_successful_payments"": 16, ""past_recovery_rate"": 0.7619}",21,16,0.7619,high_value_link_responder,1,0.7133,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,233626.5,"This is a high-value transaction of ₹233,626.50 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
e84f949c-2098-49d1-8706-9b11e10c95a7,subscription_failure,2026-08-18T02:17:25.412344+00:00,12916.97,cust_reliab_7484,insufficient_funds,1,0.77,"{""total_past_payments"": 39, ""past_successful_payments"": 35, ""past_recovery_rate"": 0.8974}",39,35,0.8974,reliable_temporary_glitch,1,0.5881,RETRY,APPROVED,RETRY,SUCCESS,12916.97,The failure reason 'insufficient_funds' appears transient with an estimated recovery probability of 79.9%. The customer maintains a healthy historical success rate of 89.7% across 39 past payments. An automated payment gateway retry within standard cooldown limits is recommended.
1993dbac-4f87-49d9-85ec-50dfc07226ca,checkout_abandonment,2026-08-13T00:32:09.613392+00:00,10609.46,cust_checko_1068,abandoned,2,1.06,"{""total_past_payments"": 6, ""past_successful_payments"": 3, ""past_recovery_rate"": 0.5}",6,3,0.5,checkout_abandoner,1,0.6531,REMINDER,APPROVED,REMINDER,SUCCESS,10609.46,"The customer abandoned checkout for an order worth ₹10,609.46 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
caac82d5-90ca-47c6-b650-dfed8eddf013,payment_failure,2026-07-28T00:42:07.703388+00:00,209507.74,cust_high_v_8045,card_declined,3,1.29,"{""total_past_payments"": 10, ""past_successful_payments"": 9, ""past_recovery_rate"": 0.9}",10,9,0.9,high_value_link_responder,1,0.9654,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,209507.74,"This is a high-value transaction of ₹209,507.74 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
4537cabd-af03-4d9d-8219-c10c4a216771,payment_failure,2026-08-02T04:44:18.420811+00:00,84569.49,cust_slow_b_3846,overdue,3,15.73,"{""total_past_payments"": 24, ""past_successful_payments"": 19, ""past_recovery_rate"": 0.7917}",24,19,0.7917,slow_but_reliable_payer,1,0.9818,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,84569.49,"This is a high-value transaction of ₹84,569.49 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
6b4c9e21-198b-4330-abc5-465e6a28cd87,payment_failure,2026-08-17T17:46:24.184665+00:00,51633.86,cust_high_v_5263,insufficient_funds,3,2.46,"{""total_past_payments"": 29, ""past_successful_payments"": 23, ""past_recovery_rate"": 0.7931}",29,23,0.7931,high_value_link_responder,0,0.6813,PAYMENT_LINK,APPROVED,PAYMENT_LINK,FAILED,0.0,"This is a high-value transaction of ₹51,633.86 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
7561a546-ef76-491f-807d-81f71e462771,payment_failure,2026-08-18T17:35:16.806649+00:00,399.99,cust_chroni_9907,card_declined,3,4.77,"{""total_past_payments"": 20, ""past_successful_payments"": 2, ""past_recovery_rate"": 0.1}",20,2,0.1,chronic_failer,0,0.0542,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (11.5%), indicating high likelihood of permanent failure. Given 3 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
fcd65b14-0968-45a7-aee3-89d3b302256e,checkout_abandonment,2026-08-07T22:03:45.646588+00:00,7743.85,cust_checko_5864,abandoned,2,0.72,"{""total_past_payments"": 10, ""past_successful_payments"": 6, ""past_recovery_rate"": 0.6}",10,6,0.6,checkout_abandoner,1,0.4084,REMINDER,BLOCKED: max_daily_contact_attempts_per_customer,STOP,NO_ACTION,0.0,"The customer abandoned checkout for an order worth ₹7,743.85 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
df82c120-35a8-4e70-a27f-1bc1fd114fbb,checkout_abandonment,2026-07-28T07:37:15.826286+00:00,4817.14,cust_checko_3355,abandoned,2,2.05,"{""total_past_payments"": 4, ""past_successful_payments"": 1, ""past_recovery_rate"": 0.25}",4,1,0.25,checkout_abandoner,0,0.8278,REMINDER,APPROVED,REMINDER,FAILED,0.0,"The customer abandoned checkout for an order worth ₹4,817.14 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
a1217e17-80db-43f2-9ddd-9f001086f1f0,payment_failure,2026-08-03T15:41:13.883651+00:00,1035.2,cust_chroni_9097,expired_card,5,2.57,"{""total_past_payments"": 7, ""past_successful_payments"": 1, ""past_recovery_rate"": 0.1429}",7,1,0.1429,chronic_failer,0,0.0898,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (2.3%), indicating high likelihood of permanent failure. Given 5 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
2331a15f-2a1e-4b85-ad0b-17f9c4a23044,subscription_failure,2026-08-18T12:14:51.179676+00:00,203974.33,cust_high_v_7879,card_declined,2,0.68,"{""total_past_payments"": 25, ""past_successful_payments"": 16, ""past_recovery_rate"": 0.64}",25,16,0.64,high_value_link_responder,0,0.9667,PAYMENT_LINK,APPROVED,PAYMENT_LINK,FAILED,0.0,"This is a high-value transaction of ₹203,974.33 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
65d12f0c-c140-4606-a7b4-332dbf2f77ce,subscription_failure,2026-08-21T05:25:48.641226+00:00,1593.68,cust_chroni_8928,card_declined,3,1.7,"{""total_past_payments"": 12, ""past_successful_payments"": 4, ""past_recovery_rate"": 0.3333}",12,4,0.3333,chronic_failer,0,0.0231,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (12.2%), indicating high likelihood of permanent failure. Given 3 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
709b023c-c6fe-497e-954a-971afa5b19f6,checkout_abandonment,2026-08-05T21:04:20.020598+00:00,3389.49,cust_checko_9781,abandoned,1,0.74,"{""total_past_payments"": 0, ""past_successful_payments"": 0, ""past_recovery_rate"": 0.0}",0,0,0.0,checkout_abandoner,1,0.2204,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (2.4%), indicating high likelihood of permanent failure. Given 1 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
75148b3b-b2fb-4921-9d00-122dc7e3da7d,subscription_failure,2026-08-15T00:31:17.697370+00:00,98696.44,cust_high_v_5384,card_declined,1,0.71,"{""total_past_payments"": 27, ""past_successful_payments"": 24, ""past_recovery_rate"": 0.8889}",27,24,0.8889,high_value_link_responder,1,0.5282,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (15.7%), indicating high likelihood of permanent failure. Given 1 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
61457323-5839-4c4c-972a-d307abc8b359,checkout_abandonment,2026-07-31T06:54:39.653057+00:00,7979.73,cust_checko_7552,abandoned,2,2.29,"{""total_past_payments"": 7, ""past_successful_payments"": 3, ""past_recovery_rate"": 0.4286}",7,3,0.4286,checkout_abandoner,1,0.5659,REMINDER,APPROVED,REMINDER,SUCCESS,7979.73,"The customer abandoned checkout for an order worth ₹7,979.73 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
0c028834-f1a0-43d1-a91b-4d26c321e5ad,checkout_abandonment,2026-07-23T16:11:01.869911+00:00,1638.43,cust_checko_8992,abandoned,2,0.66,"{""total_past_payments"": 3, ""past_successful_payments"": 2, ""past_recovery_rate"": 0.6667}",3,2,0.6667,checkout_abandoner,0,0.6009,REMINDER,BLOCKED: max_daily_contact_attempts_per_customer,STOP,NO_ACTION,0.0,"The customer abandoned checkout for an order worth ₹1,638.43 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
440d01a6-472e-4669-bf56-bf04c7b3df91,payment_failure,2026-08-13T09:07:33.466553+00:00,2686.24,cust_chroni_6782,expired_card,3,4.64,"{""total_past_payments"": 15, ""past_successful_payments"": 2, ""past_recovery_rate"": 0.1333}",15,2,0.1333,chronic_failer,0,0.0043,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (1.3%), indicating high likelihood of permanent failure. Given 3 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
60d9b937-03d9-4ecf-9c1d-b7948301f0d1,overdue_invoice,2026-08-06T04:33:15.425317+00:00,62818.23,cust_slow_b_9691,overdue,2,20.1,"{""total_past_payments"": 24, ""past_successful_payments"": 23, ""past_recovery_rate"": 0.9583}",24,23,0.9583,slow_but_reliable_payer,1,0.7163,REMINDER,APPROVED,REMINDER,SUCCESS,62818.23,"The invoice of ₹62,818.23 INR is overdue with 2 previous attempt(s). The customer has a solid historical recovery rate of 95.8%, indicating willingness to pay once notified. Sending a formal payment reminder notice is the most effective approach to prompt settlement."
f6f6300e-3cb9-4b3d-b59f-4d4e850ef01b,payment_failure,2026-08-11T20:24:02.705329+00:00,202951.68,cust_high_v_7094,card_declined,2,1.11,"{""total_past_payments"": 11, ""past_successful_payments"": 9, ""past_recovery_rate"": 0.8182}",11,9,0.8182,high_value_link_responder,1,0.4193,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,202951.68,"This is a high-value transaction of ₹202,951.68 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
f0053201-a3ae-44f0-a436-54597cb7a0d6,checkout_abandonment,2026-08-15T02:48:54.146321+00:00,7004.27,cust_checko_5646,abandoned,2,2.72,"{""total_past_payments"": 8, ""past_successful_payments"": 2, ""past_recovery_rate"": 0.25}",8,2,0.25,checkout_abandoner,0,0.0831,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (5.3%), indicating high likelihood of permanent failure. Given 2 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
421c939b-e7f5-4c2c-8407-c4c0b5d533ea,payment_failure,2026-08-13T04:32:10.646839+00:00,161778.48,cust_high_v_8130,card_declined,3,0.69,"{""total_past_payments"": 25, ""past_successful_payments"": 18, ""past_recovery_rate"": 0.72}",25,18,0.72,high_value_link_responder,1,0.6318,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,161778.48,"This is a high-value transaction of ₹161,778.48 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
c6812143-7d5b-418d-9c80-7d1f4173fb9a,checkout_abandonment,2026-07-22T19:44:39.092116+00:00,5315.29,cust_checko_7272,abandoned,1,1.47,"{""total_past_payments"": 9, ""past_successful_payments"": 3, ""past_recovery_rate"": 0.3333}",9,3,0.3333,checkout_abandoner,1,0.6914,REMINDER,APPROVED,REMINDER,SUCCESS,5315.29,"The customer abandoned checkout for an order worth ₹5,315.29 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
7b1ebc1a-e38a-4e9f-a96d-081ee888c82f,payment_failure,2026-07-29T00:45:04.067490+00:00,4690.92,cust_chroni_7599,card_declined,3,6.47,"{""total_past_payments"": 11, ""past_successful_payments"": 1, ""past_recovery_rate"": 0.0909}",11,1,0.0909,chronic_failer,0,0.0174,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (0.1%), indicating high likelihood of permanent failure. Given 3 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
785ed2ac-8ad8-484a-be76-3ce0bac59d12,payment_failure,2026-08-07T10:24:28.709079+00:00,6672.83,cust_chroni_6665,card_declined,6,5.34,"{""total_past_payments"": 10, ""past_successful_payments"": 1, ""past_recovery_rate"": 0.1}",10,1,0.1,chronic_failer,0,0.0158,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (0.1%), indicating high likelihood of permanent failure. Given 6 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
